Area,Variable Name,Year,Value
Indonesia,Agricultural water withdrawal,2007,138.63
Indonesia,Agricultural water withdrawal,2012,171.3942857
Indonesia,Agricultural water withdrawal,2017,189.7
Indonesia,"Agriculture, value added (% GDP)",1977,25.64793
Indonesia,"Agriculture, value added (% GDP)",1982,19.903675
Indonesia,"Agriculture, value added (% GDP)",1987,19.258471
Indonesia,"Agriculture, value added (% GDP)",1992,15.42048
Indonesia,"Agriculture, value added (% GDP)",1997,13.285418
Indonesia,"Agriculture, value added (% GDP)",2002,14.089146
Indonesia,"Agriculture, value added (% GDP)",2007,12.503283
Indonesia,"Agriculture, value added (% GDP)",2012,13.37395
Indonesia,"Agriculture, value added (% GDP)",2017,13.154171
Indonesia,GDP per capita,1977,388.442863
Indonesia,GDP per capita,1982,712.379645
Indonesia,GDP per capita,1987,515.134863
Indonesia,GDP per capita,1992,863.014524
Indonesia,GDP per capita,1997,1239.020013
Indonesia,GDP per capita,2002,957.780616
Indonesia,GDP per capita,2007,1975.167375
Indonesia,GDP per capita,2012,3687.95401
Indonesia,GDP per capita,2017,3846.426581
Indonesia,Industrial water withdrawal,1975,
Indonesia,Industrial water withdrawal,1987,
Indonesia,Industrial water withdrawal,1992,1.7804
Indonesia,Industrial water withdrawal,1997,5.2914
Indonesia,Industrial water withdrawal,2002,14.2988
Indonesia,Industrial water withdrawal,2007,21.82909091
Indonesia,Industrial water withdrawal,2012,14.77681818
Indonesia,Industrial water withdrawal,2017,9.135
Indonesia,National Rainfall Index (NRI),1977,2855
Indonesia,National Rainfall Index (NRI),1982,2948.428571
Indonesia,National Rainfall Index (NRI),1987,2936.333333
Indonesia,National Rainfall Index (NRI),1992,2793
Indonesia,National Rainfall Index (NRI),1997,2873
Indonesia,National Rainfall Index (NRI),2002,2929
Indonesia,National Rainfall Index (NRI),2007,2929
Indonesia,National Rainfall Index (NRI),2012,2929
Indonesia,National Rainfall Index (NRI),2017,2929
Indonesia,Population density,1977,71.83834991
Indonesia,Population density,1982,80.83405933
Indonesia,Population density,1987,89.85298415
Indonesia,Population density,1992,98.24524499
Indonesia,Population density,1997,106.1401757
Indonesia,Population density,2002,113.7445082
Indonesia,Population density,2007,121.6026987
Indonesia,Population density,2012,130.0161293
Indonesia,Population density,2017,133.6939055
Indonesia,SDG 6.4.2. Water Stress,1992,10.95305322
Indonesia,SDG 6.4.2. Water Stress,1997,13.5503388
Indonesia,SDG 6.4.2. Water Stress,2002,16.93218954
Indonesia,SDG 6.4.2. Water Stress,2007,21.49088802
Indonesia,SDG 6.4.2. Water Stress,2012,26.0495865
Indonesia,SDG 6.4.2. Water Stress,2017,29.69654528
Indonesia,Total renewable water resources per capita,1977,14705.19054
Indonesia,Total renewable water resources per capita,1982,13068.70683
Indonesia,Total renewable water resources per capita,1987,11756.94534
Indonesia,Total renewable water resources per capita,1992,10752.64888
Indonesia,Total renewable water resources per capita,1997,9952.844118
Indonesia,Total renewable water resources per capita,2002,9287.451681
Indonesia,Total renewable water resources per capita,2007,8687.279436
Indonesia,Total renewable water resources per capita,2012,8125.119777
Indonesia,Total renewable water resources per capita,2017,7627.78256
Indonesia,Total population with access to safe drinking-water (JMP),1992,71.2
Indonesia,Total population with access to safe drinking-water (JMP),1997,75.4
Indonesia,Total population with access to safe drinking-water (JMP),2002,79.3
Indonesia,Total population with access to safe drinking-water (JMP),2007,82.6
Indonesia,Total population with access to safe drinking-water (JMP),2012,85.7
Indonesia,Total population with access to safe drinking-water (JMP),2017,87.4
Iran (Islamic Republic of),Agricultural water withdrawal,1997,78.8
Iran (Islamic Republic of),Agricultural water withdrawal,2002,84.5
Iran (Islamic Republic of),Agricultural water withdrawal,2007,86
Iran (Islamic Republic of),Agricultural water withdrawal,2012,86
Iran (Islamic Republic of),Agricultural water withdrawal,2017,86
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",1977,5.665368
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",1982,12.774177
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",1987,16.302784
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",1992,12.05433
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",1997,9.217778
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",2002,7.38822
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",2007,7.185569
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",2012,7.618364
Iran (Islamic Republic of),"Agriculture, value added (% GDP)",2017,9.499745
Iran (Islamic Republic of),GDP per capita,1977,2313.470495
Iran (Islamic Republic of),GDP per capita,1982,3036.802341
Iran (Islamic Republic of),GDP per capita,1987,1711.658781
Iran (Islamic Republic of),GDP per capita,1992,1882.829409
Iran (Islamic Republic of),GDP per capita,1997,1864.293669
Iran (Islamic Republic of),GDP per capita,2002,2207.160338
Iran (Islamic Republic of),GDP per capita,2007,4857.368423
Iran (Islamic Republic of),GDP per capita,2012,7887.233696
Iran (Islamic Republic of),GDP per capita,2017,5679.648509
Iran (Islamic Republic of),Industrial water withdrawal,1997,1
Iran (Islamic Republic of),Industrial water withdrawal,2002,1.05
Iran (Islamic Republic of),Industrial water withdrawal,2007,1.1
Iran (Islamic Republic of),Industrial water withdrawal,2012,1.1
Iran (Islamic Republic of),Industrial water withdrawal,2017,1.1
Iran (Islamic Republic of),National Rainfall Index (NRI),1977,315.5
Iran (Islamic Republic of),National Rainfall Index (NRI),1982,289.275
Iran (Islamic Republic of),National Rainfall Index (NRI),1987,299.4333333
Iran (Islamic Republic of),National Rainfall Index (NRI),1992,299.95
Iran (Islamic Republic of),National Rainfall Index (NRI),1997,268.675
Iran (Islamic Republic of),National Rainfall Index (NRI),2002,207.1
Iran (Islamic Republic of),National Rainfall Index (NRI),2007,207.1
Iran (Islamic Republic of),National Rainfall Index (NRI),2012,207.1
Iran (Islamic Republic of),National Rainfall Index (NRI),2017,207.1
Iran (Islamic Republic of),Population density,1977,19.94272412
Iran (Islamic Republic of),Population density,1982,23.99176919
Iran (Islamic Republic of),Population density,1987,29.33488926
Iran (Islamic Republic of),Population density,1992,33.68213048
Iran (Islamic Republic of),Population density,1997,36.17815775
Iran (Islamic Republic of),Population density,2002,38.55530814
Iran (Islamic Republic of),Population density,2007,40.87698765
Iran (Islamic Republic of),Population density,2012,43.28560754
Iran (Islamic Republic of),Population density,2017,46.22747787
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,1977,41.78737835
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,1982,47.87038252
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,1987,53.95309517
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,1992,60.03332993
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,1997,74.5087236
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,2002,79.40749486
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,2007,81.28908129
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,2012,81.28908129
Iran (Islamic Republic of),SDG 6.4.2. Water Stress,2017,81.28908129
Iran (Islamic Republic of),Total renewable water resources per capita,1977,3937.730161
Iran (Islamic Republic of),Total renewable water resources per capita,1982,3273.166962
Iran (Islamic Republic of),Total renewable water resources per capita,1987,2676.985264
Iran (Islamic Republic of),Total renewable water resources per capita,1992,2331.475627
Iran (Islamic Republic of),Total renewable water resources per capita,1997,2170.620926
Iran (Islamic Republic of),Total renewable water resources per capita,2002,2036.790005
Iran (Islamic Republic of),Total renewable water resources per capita,2007,1921.106979
Iran (Islamic Republic of),Total renewable water resources per capita,2012,1814.207325
Iran (Islamic Republic of),Total renewable water resources per capita,2017,1698.75299
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),1992,92.4
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),1997,93.5
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),2002,94.5
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),2007,95.4
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),2012,96
Iran (Islamic Republic of),Total population with access to safe drinking-water (JMP),2017,96.2
Iraq,Agricultural water withdrawal,1977,39.626
Iraq,Agricultural water withdrawal,1982,39.862
Iraq,Agricultural water withdrawal,1987,39.752
Iraq,Agricultural water withdrawal,1992,41.904
Iraq,Agricultural water withdrawal,1997,48.214
Iraq,Agricultural water withdrawal,2002,49.8
Iraq,Agricultural water withdrawal,2007,44.3
Iraq,Agricultural water withdrawal,2012,38.8
Iraq,Agricultural water withdrawal,2017,35.27
Iraq,"Agriculture, value added (% GDP)",1977,9.076776
Iraq,"Agriculture, value added (% GDP)",1982,11.278498
Iraq,"Agriculture, value added (% GDP)",1987,15.482831
Iraq,"Agriculture, value added (% GDP)",1992,15.768176
Iraq,"Agriculture, value added (% GDP)",1997,9.306599
Iraq,"Agriculture, value added (% GDP)",2002,7.359221
Iraq,"Agriculture, value added (% GDP)",2007,4.929496
Iraq,"Agriculture, value added (% GDP)",2012,4.124252
Iraq,"Agriculture, value added (% GDP)",2017,2.92323
Iraq,GDP per capita,1977,757.024206
Iraq,GDP per capita,1982,1145.684639
Iraq,GDP per capita,1987,1398.125775
Iraq,GDP per capita,1992,535.162022
Iraq,GDP per capita,1997,433.456834
Iraq,GDP per capita,2002,977.977863
Iraq,GDP per capita,2007,3129.224876
Iraq,GDP per capita,2012,6651.12261
Iraq,GDP per capita,2017,4980.948425
Iraq,Industrial water withdrawal,1977,0.394
Iraq,Industrial water withdrawal,1982,0.254
Iraq,Industrial water withdrawal,1987,0.958
Iraq,Industrial water withdrawal,1992,3.652
Iraq,Industrial water withdrawal,1997,7.432
Iraq,Industrial water withdrawal,2002,8.614285714
Iraq,Industrial water withdrawal,2007,5.9
Iraq,Industrial water withdrawal,2012,3.185714286
Iraq,Industrial water withdrawal,2017,2.05
Iraq,National Rainfall Index (NRI),1977,274.9
Iraq,National Rainfall Index (NRI),1982,268.64
Iraq,National Rainfall Index (NRI),1987,268.5428571
Iraq,National Rainfall Index (NRI),1992,283.9
Iraq,National Rainfall Index (NRI),1997,246.02
Iraq,National Rainfall Index (NRI),2002,225
Iraq,National Rainfall Index (NRI),2007,225
Iraq,National Rainfall Index (NRI),2012,225
Iraq,National Rainfall Index (NRI),2017,225
Iraq,Population density,1977,28.43144278
Iraq,Population density,1982,32.92678408
Iraq,Population density,1987,37.08950082
Iraq,Population density,1992,41.98470068
Iraq,Population density,1997,48.91306352
Iraq,Population density,2002,56.88063287
Iraq,Population density,2007,63.67778792
Iraq,Population density,2012,73.26994532
Iraq,Population density,2017,86.31791372
Iraq,SDG 6.4.2. Water Stress,1977,57.09831461
Iraq,SDG 6.4.2. Water Stress,1982,57.42275281
Iraq,SDG 6.4.2. Water Stress,1987,58.61235955
Iraq,SDG 6.4.2. Water Stress,1992,66.62921348
Iraq,SDG 6.4.2. Water Stress,1997,82.91095506
Iraq,SDG 6.4.2. Water Stress,2002,87.46861958
Iraq,SDG 6.4.2. Water Stress,2007,74.42457865
Iraq,SDG 6.4.2. Water Stress,2012,61.37351525
Iraq,SDG 6.4.2. Water Stress,2017,54.12640449
Iraq,Total renewable water resources per capita,1977,7210.680088
Iraq,Total renewable water resources per capita,1982,6226.239338
Iraq,Total renewable water resources per capita,1987,5527.441292
Iraq,Total renewable water resources per capita,1992,4882.970107
Iraq,Total renewable water resources per capita,1997,4191.314622
Iraq,Total renewable water resources per capita,2002,3604.215143
Iraq,Total renewable water resources per capita,2007,3219.49058
Iraq,Total renewable water resources per capita,2012,2817.810254
Iraq,Total renewable water resources per capita,2017,2392.898678
Iraq,Total population with access to safe drinking-water (JMP),1992,78.1
Iraq,Total population with access to safe drinking-water (JMP),1997,78.9
Iraq,Total population with access to safe drinking-water (JMP),2002,81.3
Iraq,Total population with access to safe drinking-water (JMP),2007,83.7
Iraq,Total population with access to safe drinking-water (JMP),2012,86.1
Iraq,Total population with access to safe drinking-water (JMP),2017,86.6
Ireland,Agricultural water withdrawal,1977,0.1447
Ireland,Agricultural water withdrawal,1982,0.137
Ireland,Agricultural water withdrawal,1987,0.1545
Ireland,Agricultural water withdrawal,1992,0.172
Ireland,Agricultural water withdrawal,1997,0.179
Ireland,Agricultural water withdrawal,2002,0.179
Ireland,Agricultural water withdrawal,2007,0.179
Ireland,Agricultural water withdrawal,2012,0.179
Ireland,Agricultural water withdrawal,2017,0.179
Ireland,"Agriculture, value added (% GDP)",1977,15.888043
Ireland,"Agriculture, value added (% GDP)",1982,9.387579
Ireland,"Agriculture, value added (% GDP)",1987,8.448361
Ireland,"Agriculture, value added (% GDP)",1992,6.893498
Ireland,"Agriculture, value added (% GDP)",1997,3.905487
Ireland,"Agriculture, value added (% GDP)",2002,1.733579
Ireland,"Agriculture, value added (% GDP)",2007,1.039949
Ireland,"Agriculture, value added (% GDP)",2012,0.980721
Ireland,"Agriculture, value added (% GDP)",2017,1.172684
Ireland,GDP per capita,1977,3421.801114
Ireland,GDP per capita,1982,6133.538811
Ireland,GDP per capita,1987,9507.926675
Ireland,GDP per capita,1992,15601.97184
Ireland,GDP per capita,1997,22310.98061
Ireland,GDP per capita,2002,32179.60583
Ireland,GDP per capita,2007,61368.71532
Ireland,GDP per capita,2012,48096.16433
Ireland,GDP per capita,2017,70492.92173
Ireland,Industrial water withdrawal,1982,0.527
Ireland,Industrial water withdrawal,1987,0.527
Ireland,Industrial water withdrawal,1992,0.527
Ireland,Industrial water withdrawal,1997,0.417153846
Ireland,Industrial water withdrawal,2002,0.234076923
Ireland,Industrial water withdrawal,2007,0.051
Ireland,Industrial water withdrawal,2012,0.051
Ireland,Industrial water withdrawal,2017,0.051
Ireland,National Rainfall Index (NRI),1977,1099.866667
Ireland,National Rainfall Index (NRI),1982,1104.2
Ireland,National Rainfall Index (NRI),1987,1092.375
Ireland,National Rainfall Index (NRI),1992,1128
Ireland,National Rainfall Index (NRI),1997,1122
Ireland,National Rainfall Index (NRI),2002,1202
Ireland,National Rainfall Index (NRI),2007,1202
Ireland,National Rainfall Index (NRI),2012,1202
Ireland,National Rainfall Index (NRI),2017,1202
Ireland,Population density,1977,46.14069437
Ireland,Population density,1982,49.14322709
Ireland,Population density,1987,50.02601024
Ireland,Population density,1992,50.22556915
Ireland,Population density,1997,51.95071144
Ireland,Population density,2002,55.60611838
Ireland,Population density,2007,61.53444792
Ireland,Population density,2012,65.56912351
Ireland,Population density,2017,67.63345191
Ireland,SDG 6.4.2. Water Stress,1982,5.222054173
Ireland,SDG 6.4.2. Water Stress,1987,5.404234841
Ireland,SDG 6.4.2. Water Stress,1992,5.586415509
Ireland,SDG 6.4.2. Water Stress,1997,5.164493832
Ireland,SDG 6.4.2. Water Stress,2002,4.339837256
Ireland,SDG 6.4.2. Water Stress,2007,3.512993263
Ireland,SDG 6.4.2. Water Stress,2012,3.64292589
Ireland,SDG 6.4.2. Water Stress,2017,3.64292589
Ireland,Total renewable water resources per capita,1977,16035.6831
Ireland,Total renewable water resources per capita,1982,15055.94151
Ireland,Total renewable water resources per capita,1987,14790.25709
Ireland,Total renewable water resources per capita,1992,14731.49165
Ireland,Total renewable water resources per capita,1997,14242.29875
Ireland,Total renewable water resources per capita,2002,13306.0457
Ireland,Total renewable water resources per capita,2007,12024.11946
Ireland,Total renewable water resources per capita,2012,11284.23735
Ireland,Total renewable water resources per capita,2017,10939.81649
Ireland,Total population with access to safe drinking-water (JMP),1992,96.4
Ireland,Total population with access to safe drinking-water (JMP),1997,96.3
Ireland,Total population with access to safe drinking-water (JMP),2002,96.6
Ireland,Total population with access to safe drinking-water (JMP),2007,97.1
Ireland,Total population with access to safe drinking-water (JMP),2012,97.7
Ireland,Total population with access to safe drinking-water (JMP),2017,97.9
Israel,Agricultural water withdrawal,1977,1.2392
Israel,Agricultural water withdrawal,1982,1.283528235
Israel,Agricultural water withdrawal,1987,1.339220588
Israel,Agricultural water withdrawal,1992,1.218156985
Israel,Agricultural water withdrawal,1997,1.188035477
Israel,Agricultural water withdrawal,2002,1.021
Israel,Agricultural water withdrawal,2007,1.0612
Israel,Agricultural water withdrawal,2012,1.1072
Israel,Agricultural water withdrawal,2017,1.249
Israel,"Agriculture, value added (% GDP)",1977,5.473299
Israel,"Agriculture, value added (% GDP)",1982,3.641626
Israel,"Agriculture, value added (% GDP)",1987,3.352643
Israel,"Agriculture, value added (% GDP)",1992,2.235824
Israel,"Agriculture, value added (% GDP)",1997,1.520697
Israel,"Agriculture, value added (% GDP)",2002,1.527214
Israel,"Agriculture, value added (% GDP)",2007,1.478468
Israel,"Agriculture, value added (% GDP)",2012,1.272853
Israel,"Agriculture, value added (% GDP)",2017,1.160826
Israel,GDP per capita,1977,4723.621475
Israel,GDP per capita,1982,7162.7047
Israel,GDP per capita,1987,9694.8341
Israel,GDP per capita,1992,15689.13941
Israel,GDP per capita,1997,20366.29385
Israel,GDP per capita,2002,19412.99207
Israel,GDP per capita,2007,25851.24917
Israel,GDP per capita,2012,33403.90195
Israel,GDP per capita,2017,42450.33189
Israel,Industrial water withdrawal,1977,0.0855
Israel,Industrial water withdrawal,1982,0.093536471
Israel,Industrial water withdrawal,1987,0.101941177
Israel,Industrial water withdrawal,1992,0.106188027
Israel,Industrial water withdrawal,1997,0.11348204
Israel,Industrial water withdrawal,2002,0.122
Israel,Industrial water withdrawal,2007,0.1215
Israel,Industrial water withdrawal,2012,0.1232
Israel,Industrial water withdrawal,2017,0.072
Israel,National Rainfall Index (NRI),1977,406.35
Israel,National Rainfall Index (NRI),1982,433.25
Israel,National Rainfall Index (NRI),1987,433.1333333
Israel,National Rainfall Index (NRI),1992,410.8
Israel,National Rainfall Index (NRI),1997,374.64
Israel,National Rainfall Index (NRI),2002,391.6
Israel,National Rainfall Index (NRI),2007,391.6
Israel,National Rainfall Index (NRI),2012,391.6
Israel,National Rainfall Index (NRI),2017,391.6
Israel,Population density,1977,157.3229724
Israel,Population density,1982,173.9063435
Israel,Population density,1987,188.8140915
Israel,Population density,1992,215.3522429
Israel,Population density,1997,252.2226099
Israel,Population density,2002,279.5338922
Israel,Population density,2007,310.2465338
Israel,Population density,2012,345.0363389
Israel,Population density,2017,373.5318532
Israel,SDG 6.4.2. Water Stress,1977,139.6945906
Israel,SDG 6.4.2. Water Stress,1982,147.5109999
Israel,SDG 6.4.2. Water Stress,1987,146.320421
Israel,SDG 6.4.2. Water Stress,1992,133.8624795
Israel,SDG 6.4.2. Water Stress,1997,135.0012941
Israel,SDG 6.4.2. Water Stress,2002,133.1636615
Israel,SDG 6.4.2. Water Stress,2007,119.0147528
Israel,SDG 6.4.2. Water Stress,2012,108.912087
Israel,SDG 6.4.2. Water Stress,2017,103.3560521
Israel,Total renewable water resources per capita,1977,512.6553879
Israel,Total renewable water resources per capita,1982,463.7695659
Israel,Total renewable water resources per capita,1987,427.1528082
Israel,Total renewable water resources per capita,1992,374.5141836
Israel,Total renewable water resources per capita,1997,319.7670084
Israel,Total renewable water resources per capita,2002,288.5248325
Israel,Total renewable water resources per capita,2007,259.9625157
Israel,Total renewable water resources per capita,2012,233.7506527
Israel,Total renewable water resources per capita,2017,215.9185856
Israel,Total population with access to safe drinking-water (JMP),1992,100
Israel,Total population with access to safe drinking-water (JMP),1997,100
Israel,Total population with access to safe drinking-water (JMP),2002,100
Israel,Total population with access to safe drinking-water (JMP),2007,100
Israel,Total population with access to safe drinking-water (JMP),2012,100
Israel,Total population with access to safe drinking-water (JMP),2017,100
Italy,Agricultural water withdrawal,1977,24.4175
Italy,Agricultural water withdrawal,1982,23.57285714
Italy,Agricultural water withdrawal,1987,22.72821429
Italy,Agricultural water withdrawal,1992,21.88357143
Italy,Agricultural water withdrawal,1997,21.03892857
Italy,Agricultural water withdrawal,2002,17.97571429
Italy,Agricultural water withdrawal,2007,12.89
Italy,Agricultural water withdrawal,2012,16.315
Italy,Agricultural water withdrawal,2017,17
Italy,"Agriculture, value added (% GDP)",1977,6.333342
Italy,"Agriculture, value added (% GDP)",1982,5.065805
Italy,"Agriculture, value added (% GDP)",1987,3.989212
Italy,"Agriculture, value added (% GDP)",1992,3.134209
Italy,"Agriculture, value added (% GDP)",1997,2.861912
Italy,"Agriculture, value added (% GDP)",2002,2.371382
Italy,"Agriculture, value added (% GDP)",2007,1.896287
Italy,"Agriculture, value added (% GDP)",2012,1.970753
Italy,"Agriculture, value added (% GDP)",2017,1.964175
Italy,GDP per capita,1977,4612.538521
Italy,GDP per capita,1982,7533.262461
Italy,GDP per capita,1987,14113.92289
Italy,GDP per capita,1992,22973.05716
Italy,GDP per capita,1997,21717.50338
Italy,GDP per capita,2002,21984.97149
Italy,GDP per capita,2007,37262.65998
Italy,GDP per capita,2012,34939.61282
Italy,GDP per capita,2017,33049.35427
Italy,Industrial water withdrawal,1977,13.322
Italy,Industrial water withdrawal,1982,14.638
Italy,Industrial water withdrawal,1987,13.304
Italy,Industrial water withdrawal,1992,13.258
Italy,Industrial water withdrawal,1997,15.153
Italy,Industrial water withdrawal,2002,14.96846154
Italy,Industrial water withdrawal,2007,11.66461538
Italy,Industrial water withdrawal,2012,8.360769231
Italy,Industrial water withdrawal,2017,7.7
Italy,National Rainfall Index (NRI),1977,890.62
Italy,National Rainfall Index (NRI),1982,843.08
Italy,National Rainfall Index (NRI),1987,764.0666667
Italy,National Rainfall Index (NRI),1992,774.76
Italy,National Rainfall Index (NRI),1997,808.1285714
Italy,National Rainfall Index (NRI),2002,830.2
Italy,National Rainfall Index (NRI),2007,830.2
Italy,National Rainfall Index (NRI),2012,830.2
Italy,National Rainfall Index (NRI),2017,830.2
Italy,Population density,1977,185.0994889
Italy,Population density,1982,187.9765813
Italy,Population density,1987,189.1807958
Italy,Population density,1992,189.6373067
Italy,Population density,1997,188.8353355
Italy,Population density,2002,189.7607984
Italy,Population density,2007,194.9554025
Italy,Population density,2012,198.7106624
Italy,Population density,2017,201.3463231
Italy,SDG 6.4.2. Water Stress,1977,39.9569125
Italy,SDG 6.4.2. Water Stress,1982,40.36061075
Italy,SDG 6.4.2. Water Stress,1987,37.79417947
Italy,SDG 6.4.2. Water Stress,1992,37.11736157
Italy,SDG 6.4.2. Water Stress,1997,39.32100304
Italy,SDG 6.4.2. Water Stress,2002,36.77361514
Italy,SDG 6.4.2. Water Stress,2007,29.47952717
Italy,SDG 6.4.2. Water Stress,2012,29.94490196
Italy,SDG 6.4.2. Water Stress,2017,29.99885452
Italy,Total renewable water resources per capita,1977,3429.674989
Italy,Total renewable water resources per capita,1982,3377.181793
Italy,Total renewable water resources per capita,1987,3355.684625
Italy,Total renewable water resources per capita,1992,3347.606538
Italy,Total renewable water resources per capita,1997,3361.823602
Italy,Total renewable water resources per capita,2002,3345.427997
Italy,Total renewable water resources per capita,2007,3256.288769
Italy,Total renewable water resources per capita,2012,3194.751002
Italy,Total renewable water resources per capita,2017,3152.931119
Italy,Total population with access to safe drinking-water (JMP),1992,100
Italy,Total population with access to safe drinking-water (JMP),1997,100
Italy,Total population with access to safe drinking-water (JMP),2002,100
Italy,Total population with access to safe drinking-water (JMP),2007,100
Italy,Total population with access to safe drinking-water (JMP),2012,100
Italy,Total population with access to safe drinking-water (JMP),2017,100
Jamaica,Agricultural water withdrawal,1975,
Jamaica,Agricultural water withdrawal,1997,0.625142857
Jamaica,Agricultural water withdrawal,2002,0.536571429
Jamaica,Agricultural water withdrawal,2007,0.448
Jamaica,Agricultural water withdrawal,2012,0.336571429
Jamaica,Agricultural water withdrawal,2017,0.114
Jamaica,"Agriculture, value added (% GDP)",1977,7.637123
Jamaica,"Agriculture, value added (% GDP)",1982,6.118201
Jamaica,"Agriculture, value added (% GDP)",1987,6.952787
Jamaica,"Agriculture, value added (% GDP)",1992,7.689658
Jamaica,"Agriculture, value added (% GDP)",1997,7.633852
Jamaica,"Agriculture, value added (% GDP)",2002,5.544521
Jamaica,"Agriculture, value added (% GDP)",2007,4.617494
Jamaica,"Agriculture, value added (% GDP)",2012,5.77144
Jamaica,"Agriculture, value added (% GDP)",2017,6.632972
Jamaica,GDP per capita,1977,1937.153973
Jamaica,GDP per capita,1982,1827.324114
Jamaica,GDP per capita,1987,1580.852879
Jamaica,GDP per capita,1992,1712.788175
Jamaica,GDP per capita,1997,3247.237563
Jamaica,GDP per capita,2002,3605.711991
Jamaica,GDP per capita,2007,4611.691572
Jamaica,GDP per capita,2012,5211.875688
Jamaica,GDP per capita,2017,5122.769551
Jamaica,Industrial water withdrawal,1975,
Jamaica,Industrial water withdrawal,1997,0.068666667
Jamaica,Industrial water withdrawal,2002,0.07325
Jamaica,Industrial water withdrawal,2007,0.272444444
Jamaica,Industrial water withdrawal,2012,0.763555556
Jamaica,Industrial water withdrawal,2017,1.1
Jamaica,National Rainfall Index (NRI),1977,1372.75
Jamaica,National Rainfall Index (NRI),1982,1351
Jamaica,National Rainfall Index (NRI),1987,1270.666667
Jamaica,National Rainfall Index (NRI),1992,1203
Jamaica,National Rainfall Index (NRI),1997,1268
Jamaica,National Rainfall Index (NRI),2002,1328
Jamaica,National Rainfall Index (NRI),2007,1328
Jamaica,National Rainfall Index (NRI),2012,1328
Jamaica,National Rainfall Index (NRI),2017,1328
Jamaica,Population density,1977,189.3385805
Jamaica,Population density,1982,203.2808917
Jamaica,Population density,1987,216.1413103
Jamaica,Population density,1992,223.9353048
Jamaica,Population density,1997,235.1151956
Jamaica,Population density,2002,245.0268426
Jamaica,Population density,2007,251.8859873
Jamaica,Population density,2012,258.610737
Jamaica,Population density,2017,265.7732484
Jamaica,SDG 6.4.2. Water Stress,1997,9.66526313
Jamaica,SDG 6.4.2. Water Stress,2002,11.03470123
Jamaica,SDG 6.4.2. Water Stress,2007,12.40413933
Jamaica,SDG 6.4.2. Water Stress,2012,13.77357743
Jamaica,SDG 6.4.2. Water Stress,2017,12.4734362
Jamaica,Total renewable water resources per capita,1977,5201.28737
Jamaica,Total renewable water resources per capita,1982,4844.549624
Jamaica,Total renewable water resources per capita,1987,4556.298684
Jamaica,Total renewable water resources per capita,1992,4397.718209
Jamaica,Total renewable water resources per capita,1997,4188.603654
Jamaica,Total renewable water resources per capita,2002,4019.169317
Jamaica,Total renewable water resources per capita,2007,3909.722721
Jamaica,Total renewable water resources per capita,2012,3808.056769
Jamaica,Total renewable water resources per capita,2017,3705.430752
Jamaica,Total population with access to safe drinking-water (JMP),1992,93.2
Jamaica,Total population with access to safe drinking-water (JMP),1997,93.4
Jamaica,Total population with access to safe drinking-water (JMP),2002,93.5
Jamaica,Total population with access to safe drinking-water (JMP),2007,93.7
Jamaica,Total population with access to safe drinking-water (JMP),2012,93.8
Jamaica,Total population with access to safe drinking-water (JMP),2017,93.8
Japan,Agricultural water withdrawal,1975,
Japan,Agricultural water withdrawal,1982,58.126
Japan,Agricultural water withdrawal,1987,58.441
Japan,Agricultural water withdrawal,1992,58.6
Japan,Agricultural water withdrawal,1997,58.88
Japan,Agricultural water withdrawal,2002,56.05
Japan,Agricultural water withdrawal,2007,54.5
Japan,Agricultural water withdrawal,2012,54.43
Japan,Agricultural water withdrawal,2017,54.43
Japan,"Agriculture, value added (% GDP)",1977,4.583075
Japan,"Agriculture, value added (% GDP)",1982,3.099521
Japan,"Agriculture, value added (% GDP)",1987,2.573953
Japan,"Agriculture, value added (% GDP)",1992,2.040445
Japan,"Agriculture, value added (% GDP)",1997,1.557319
Japan,"Agriculture, value added (% GDP)",2002,1.392111
Japan,"Agriculture, value added (% GDP)",2007,1.060904
Japan,"Agriculture, value added (% GDP)",2012,1.141796
Japan,"Agriculture, value added (% GDP)",2017,1.189257
Japan,GDP per capita,1977,6281.934123
Japan,GDP per capita,1982,9484.698702
Japan,GDP per capita,1987,20578.01934
Japan,GDP per capita,1992,31185.27529
Japan,GDP per capita,1997,34788.35924
Japan,GDP per capita,2002,32173.81901
